,Pro_Meso,LF1_LF0,LM1_LM0,LH1_LH0,RF1_RF0,RM1_RM0,RH1_RH0,LF1_LF2,LM1_LM2,LH1_LH2,RF1_RF2,RM1_RM2,RH1_RH2
0,173.49490599365313,145.28220187756347,90.90185902707697,15.343816459421172,216.74515244675908,252.53226939487317,322.6334405318719,351.42342163201664,226.19412791862908,138.11580605824008,231.39171821610893,246.30266457436323,268.7927025339918
1,173.37503629334745,145.23883958475224,90.70553035249104,15.3653434720357,216.5647121358753,252.5749135427543,322.85599413199793,352.3215839852547,226.66262996244376,138.20629099515625,231.493547134,235.62670880061944,268.357250357226
2,173.36651755309126,145.57574501782233,90.7376694054332,15.395839080075715,216.54542620204305,252.5861946922369,322.8849897685636,352.0631367970585,226.78289167031852,138.2908889939452,231.45972708409377,234.8994009643328,268.5163072488252
3,173.41315482049845,145.15009020857863,90.66961557024186,15.347746701972666,216.4328094680915,252.5490321476808,322.9177825726311,351.4003040953289,226.62941585375265,138.53514322626543,231.466388132738,231.58863016558408,268.5246316393386
4,173.38501534090253,145.5378420972794,90.63229119100076,15.32377070537596,216.40204043099976,252.63471149792943,322.9669497924274,352.9655205744483,226.8476481662451,138.4457242555799,231.6627428532304,215.6088785815204,268.725089437262
5,173.4121736165113,145.58276469529483,90.61462881414828,15.166348517667672,216.2047526604833,252.4742399327704,322.65106222065475,351.34471064476566,226.77034521365,138.31842727253485,231.6506994342388,177.73473406039045,268.4034955824152
6,173.4285124358713,144.9492880293758,90.49881231142749,15.185491768713703,216.03210770065877,252.51266140025365,322.69201214730367,352.5854709714726,226.7474978410168,138.18698535399628,231.5988306564749,257.71820216190514,268.2544968898736
7,173.4143923379669,145.6253235364672,90.86335482899172,15.051008646125227,216.2700921367736,252.5001440720133,322.8093092534041,351.86975492127414,226.9045278772308,138.12851729175307,231.77334191971295,240.94103238206395,268.1381503978929
8,173.4864933560862,145.51939942347542,90.86671616348391,15.15206435423202,216.364263484896,252.46454833477088,322.821372879063,352.2486579894087,226.7190041420746,138.2290837200838,232.176720269642,247.43278047008107,268.1063876262531
9,173.37044923707194,145.3787372491928,91.03743604012188,15.192655482168062,216.2835295118866,252.4924374571577,322.92020327716364,351.3353390959844,226.57907425451472,138.26270031124932,231.79447071691467,252.67016787331232,268.2985846105236
10,173.34223191648408,145.56638897060935,91.13021920621514,15.160027957462017,216.02962743194723,252.6290574364085,322.9905625091861,350.4734487955547,227.0075322081714,138.172883472631,232.0122233326926,257.5675708932116,268.45380477271
11,173.33601061826909,145.91316818257442,91.10045737640884,15.258827579015204,215.9332528868173,252.5373290548499,323.06984762877,350.75849497467664,227.192251730286,138.17790817282136,231.8764448093127,253.13864569238103,268.4221346247735
12,173.31588344372378,145.54169047936335,91.30461354977984,15.236931919569711,216.01983177521112,252.6205438846519,322.8518545135148,350.06142535937744,227.12317650471184,138.32267301865718,231.82603479998872,260.7199543122903,268.36029248271734
13,173.3102641997782,145.5666606821931,91.54166028242489,15.388915950109904,216.09259681914352,252.4169276144488,322.8388079123181,351.1225496610389,226.9734585137966,138.63103672208783,232.24123429486525,260.2492762152032,268.6481869877073
14,173.26521932754022,145.45356717324702,91.62217774583156,15.36347827790462,216.20426961947908,252.33015162363347,322.8648822145976,350.0646911874394,226.7383228796334,138.5836616038555,231.63893687246767,248.2889658943734,268.54889598048214
